"cboocupacao2002";"nome_cbo_ocupacao";"mediana_vinculos";"mediana_rendimentos";"vinculos_ultimo_ano";"media_rendimento_ultimo_ano";"media_salario_hora_ultimo_ano";"vinculos_primeiro_ano";"media_rendimento_primeiro_ano";"media_salario_hora_primeiro_ano";"variacao_rendimentos";"variacao_vinculos";"cbo";"codigo_cbo"
"324115";"Técnico em radiologia e imagenologia";"859,5";"4387,895150067037";"1454";"4212,738635792294";"43,15278077132714";"368";"4392,903004751581";"40,64488572246655";"-3,99181175220349e-02";"0,69168121000581739";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"32"
"324120";"Tecnólogo em radiologia";"31,0";"4650,687143787754";"60";"5245,135211845798";"54,13611617842412";"2";"3957,687721683345";"30,47714256744048";"1,27819405967157e-01";"0,93548387096774199";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"32"
"324205";"Técnico em patologia clínica";"1416,0";"4166,276848584710";"2714";"4437,660809402476";"27,71323025361400";"533";"3876,344453650589";"23,13495403670865";"6,51382446920097e-02";"0,91666666666666674";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"32"
"324210";"Técnicos de laboratórios de saúde e bancos de sangue (Extinta)";"56,0";"3443,994409569732";NA;NA;NA;"333";"3776,820392046749";"22,16579208300578";NA;NA;"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"32"
"325005";"Enólogo";"1,0";"1515,261651720853";NA;NA;NA;"1";"1515,261651720853";"8,60944120295939";NA;NA;"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"32"
"325010";"Aromista";"3,5";"1628,687988102211";"3";"1640,605479314029";"9,32162204155698";"1";"1597,544724531500";"9,07695866211080";"7,31723405518792e-03";"-0,14285714285714290";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"32"
"325015";"Perfumista";"229,0";"1669,176994425190";"383";"1682,451177544119";"9,56994751719462";"190";"1498,645619740240";"8,51503193034227";"7,95253179456901e-03";"0,67248908296943233";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"32"
"325105";"Auxiliar técnico em laboratório de farmácia";"67,0";"1925,992006447986";"83";"1939,065302153786";"11,03906743181202";"68";"1689,268135161303";"9,73663577128599";"6,78782448838433e-03";"0,23880597014925375";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"32"
"325110";"Técnico em laboratório de farmácia";"75,0";"3058,395464255260";"46";"2399,591712397622";"13,63404382044103";"68";"4319,374657350697";"25,40396647143918";"-2,15408294825621e-01";"-0,38666666666666671";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"32"
"325115";"Técnico em farmácia";"75,5";"3578,123934926874";"118";"3292,405318060839";"19,35798870457642";"36";"2207,205061686900";"13,89099358416606";"-7,98515149453239e-02";"0,56291390728476820";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"32"
"325205";"Técnico de alimentos";"121,0";"2084,076413117937";"195";"1769,235863464212";"10,21702617296310";"96";"1913,050432364003";"11,00784513021246";"-1,51069580593112e-01";"0,61157024793388426";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"32"
"325210";"Técnico em nutrição e dietética";"87,5";"2486,136241755014";"307";"2585,436284314877";"15,81438313554815";"61";"2247,120318490432";"13,57162795253268";"3,99415128149880e-02";"2,50857142857142845";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"32"
"325310";"Técnico em imunobiológicos";"5,0";"4987,612292227247";"2";"1763,595854117201";"10,02043098930228";"3";"6013,166420285769";"35,69375167873142";"-6,46404782331295e-01";"-0,59999999999999998";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"32"
"328105";"Embalsamador";"10,0";"4891,452265752152";"14";"4465,321614578088";"27,70102508328621";"4";"7888,759794394336";"44,82249883178600";"-8,71174097225987e-02";"0,39999999999999991";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"32"
"328110";"Taxidermista";"1,0";"3568,163955676342";NA;NA;NA;"1";"3429,442163799257";"19,48546683976851";NA;NA;"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"32"
"331105";"Professor de nível médio na educação infantil";"763,0";"3228,096500048496";"556";"3061,834754551916";"26,47390998713685";"806";"3184,633033975773";"32,11115797829121";"-5,15045772312204e-02";"-0,27129750982961998";"PROFESSORES LEIGOS E DE NÍVEL MÉDIO";"33"
"331110";"Auxiliar de desenvolvimento infantil";"1759,0";"2134,692490944401";"1752";"1800,502839891850";"11,38907919878668";"1326";"2132,671862122732";"14,05342161050873";"-1,56551659065753e-01";"-0,00397953382603755";"PROFESSORES LEIGOS E DE NÍVEL MÉDIO";"33"
"331205";"Professor de nível médio no ensino fundamental";"638,0";"5664,738858478809";"424";"3676,317647755539";"37,33409972306987";"607";"5670,293613204458";"57,56065119678760";"-3,51017277300799e-01";"-0,33542319749216298";"PROFESSORES LEIGOS E DE NÍVEL MÉDIO";"33"
"331305";"Professor de nível médio no ensino profissionalizante";"78,5";"3206,549105795882";"66";"2343,126384914041";"18,56922853258870";"111";"2381,548534046764";"17,55643516640994";"-2,69268516524881e-01";"-0,15923566878980888";"PROFESSORES LEIGOS E DE NÍVEL MÉDIO";"33"
"332105";"Professor leigo no ensino fundamental";"94,0";"3050,015802474928";"65";"2086,162343183266";"14,77903014619920";"108";"3202,000700241265";"23,79563324123453";"-3,16015890314255e-01";"-0,30851063829787229";"PROFESSORES LEIGOS E DE NÍVEL MÉDIO";"33"
"332205";"Professor prático no ensino profissionalizante";"99,5";"5766,914936018436";"92";"4911,825511112459";"51,95636780317552";"109";"3382,705163757899";"23,14616426722686";"-1,48275019554276e-01";"-0,07537688442211055";"PROFESSORES LEIGOS E DE NÍVEL MÉDIO";"33"
"333105";"Instrutor de auto-escola";"599,5";"2657,552895174805";"649";"2498,039981791486";"14,71658290589860";"800";"2655,589184267542";"15,14269045221694";"-6,00224792036835e-02";"0,08256880733944949";"PROFESSORES LEIGOS E DE NÍVEL MÉDIO";"33"
"333110";"Instrutor de cursos livres";"1034,5";"3240,249108135453";"693";"2507,946250580384";"21,17478641267416";"1248";"4038,155446889352";"33,75208623827853";"-2,26002024263023e-01";"-0,33011116481391978";"PROFESSORES LEIGOS E DE NÍVEL MÉDIO";"33"
"333115";"Professores de cursos livres";"441,5";"5887,673467940371";"476";"5506,213590809928";"56,49873656170081";"307";"3493,400894991046";"30,11338967241822";"-6,47895776162813e-02";"0,07814269535673835";"PROFESSORES LEIGOS E DE NÍVEL MÉDIO";"33"
"334105";"Inspetor de alunos de escola privada";"872,0";"2239,932039631903";"1156";"1946,669815748436";"12,83178105277355";"578";"2347,816041721563";"14,18378491003901";"-1,30924607842861e-01";"0,32568807339449535";"PROFESSORES LEIGOS E DE NÍVEL MÉDIO";"33"
"334110";"Inspetor de alunos de escola pública";"320,5";"2153,978922003108";"318";"1998,120013866318";"13,85659753990257";"284";"2282,293986721144";"14,64624454696130";"-7,23586041370582e-02";"-0,00780031201248055";"PROFESSORES LEIGOS E DE NÍVEL MÉDIO";"33"
"334115";"Monitor de transporte escolar";"71,5";"1325,720308738860";"55";"1192,178107449023";"6,80461666869293";"3";"1229,457496560717";"6,98555395773135";"-1,00731806256233e-01";"-0,23076923076923073";"PROFESSORES LEIGOS E DE NÍVEL MÉDIO";"33"
"341105";"Piloto comercial (exceto linhas aéreas)";"3,0";"4875,405818918376";"2";"7317,605889699736";"41,57730619147577";"8";"4499,781984580605";"25,56694309420799";"5,00922417843602e-01";"-0,33333333333333337";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"341110";"Piloto comercial de helicóptero (exceto linhas aéreas)";"3,0";"3893,235688370916";NA;NA;NA;"14";"2100,723097123373";"11,93592668820098";NA;NA;"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"341115";"Mecânico de vôo";"3,0";"2472,305733164351";"3";"1943,323651626165";"11,04161165696685";"1";"23919,173482384642";"135,90439478627638";"-2,13963052563540e-01";"0,00000000000000000";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"341120";"Piloto agrícola";"2,0";"3298,618805417157";NA;NA;NA;"3";"3206,010908664076";"18,21597107195498";NA;NA;"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"341215";"Mestre fluvial";"1,0";"4988,591003809493";NA;NA;NA;"1";"6724,226711597917";"38,20583358862453";NA;NA;"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"341220";"Patrão de pesca de alto-mar";"1,0";"4261,965470949475";NA;NA;NA;"1";"4261,965470949475";"24,21571290312202";NA;NA;"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"341230";"Piloto fluvial";"3,0";"2885,517754515982";"146";"2916,034427166358";"17,90084712507133";"1";"2855,001081865606";"16,22159705605458";"1,05758048456350e-02";"47,66666666666666430";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"341310";"Condutor de máquinas";"4,5";"1932,504921582437";"5";"1881,991018983573";"10,69313078967939";"5";"1934,240689063583";"10,99000391513399";"-2,61390809589764e-02";"0,11111111111111116";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"341315";"Eletricista de bordo";"17,0";"2878,491053495374";"16";"2820,291166277071";"16,02438162657426";"104";"2315,677292240001";"13,50793255125287";"-2,02188876521366e-02";"-0,05882352941176472";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342105";"Analista de transporte em comércio exterior";"116,5";"3479,966946192051";"70";"3133,724756587598";"18,29431985544851";"130";"3744,582391725304";"21,90842348667205";"-9,94958271035672e-02";"-0,39914163090128751";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342110";"Operador de transporte multimodal";"55,0";"3817,172399014980";"53";"2902,466245533356";"16,72860427580830";"49";"4716,295223238230";"26,79713195021722";"-2,39629248529007e-01";"-0,03636363636363638";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342115";"Controlador de serviços de máquinas e veículos";"59,0";"3953,153649389469";"58";"3561,387236735719";"20,65461356071151";"28";"4985,599328554297";"28,32726891224032";"-9,91022478254178e-02";"-0,01694915254237284";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342120";"Afretador";"26,5";"3075,819280819648";"62";"2427,648775595115";"14,22333796036785";"23";"3249,635039655217";"19,95502948496078";"-2,10731010520165e-01";"1,33962264150943389";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342125";"Tecnólogo em logística de transporte";"170,0";"3710,266656676701";"329";"3316,900514471792";"19,12721488493434";"103";"3286,141718083734";"18,77171020483034";"-1,06020989487922e-01";"0,93529411764705883";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342205";"Ajudante de despachante aduaneiro";"68,5";"1677,798302762880";"18";"1549,736253637275";"8,90034558747251";"78";"1464,777250204315";"8,36072147425355";"-7,63274399042608e-02";"-0,73722627737226276";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342210";"Despachante aduaneiro";"14,5";"3255,276257022716";"5";"2735,301004383927";"18,13479148658919";"75";"3679,339006013382";"22,54036582146415";"-1,59733064595372e-01";"-0,65517241379310343";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342305";"Chefe de serviço de transporte rodoviário (passageiros e cargas)";"139,5";"4472,983156976748";"127";"4322,083023639741";"26,56772147200384";"160";"4254,722539812489";"24,56222389760035";"-3,37359046616663e-02";"-0,08960573476702505";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342310";"Inspetor de serviços de transportes rodoviários (passageiros e cargas)";"38,0";"4226,076369393641";"36";"4559,015819389499";"28,70429758494502";"33";"3701,845069654916";"21,20712992988311";"7,87821659842907e-02";"-0,05263157894736847";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342315";"Supervisor de carga e descarga";"190,5";"3610,880450961823";"207";"3728,828932596398";"21,68548734678027";"160";"3663,181736370112";"20,82193661200546";"3,26647429169684e-02";"0,08661417322834652";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342405";"Agente de estação (ferrovia e metrô)";"613,5";"9940,032180629174";"442";"18309,673518681164";"114,33387377213219";"632";"5193,947532584823";"39,48670559676811";"8,42013505183865e-01";"-0,27954360228198860";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342410";"Operador de centro de controle (ferrovia e metrô)";"9,5";"2765,408549262559";"11";"2294,112434653695";"13,52298822776440";"1";"3476,347323100236";"21,72717076937647";"-1,70425492730375e-01";"0,15789473684210531";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342505";"Controlador de tráfego aéreo";"68,5";"8437,841976824682";"32";"4480,732552964309";"27,48926384985234";"33";"4336,659694940645";"25,70336619613954";"-4,68971738831912e-01";"-0,53284671532846717";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342510";"Despachante operacional de vôo";"88,0";"4458,941809421680";"5";"2264,873519788454";"13,04560779568032";"95";"5343,621036155642";"36,69965515691411";"-4,92060310138426e-01";"-0,94318181818181823";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342515";"Fiscal de aviação civil (fac)";"101,5";"2891,438101729889";"104";"2694,037673013032";"18,70859495147938";"7";"1934,151675582569";"10,98949815671914";"-6,82706742360339e-02";"0,02463054187192126";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342520";"Gerente da administração de aeroportos";"599,5";"19073,570190676539";"1";"8851,608556858886";"52,68814617177908";"874";"19675,382864560175";"112,60988624414382";"-5,35922825754683e-01";"-0,99833194328607178";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342525";"Gerente de empresa aérea em aeroportos";"5,0";"13071,899948590322";NA;NA;NA;"5";"16003,185329556973";"95,25705553307721";NA;NA;"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342530";"Inspetor de aviação civil";"4,0";"7927,352846251106";"3";"7870,845073467470";"47,46860423224287";"4";"4913,414958794520";"27,91713044769614";"-7,12820204670961e-03";"-0,25000000000000000";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342535";"Operador de atendimento aeroviário";"857,5";"2930,184786518266";"791";"2639,067941376368";"19,46257208526558";"908";"3099,434951840948";"20,89823708408851";"-9,93510192535715e-02";"-0,07755102040816331";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342540";"Supervisor da administração de aeroportos";"32,5";"6268,074265803567";"15";"11107,774918159090";"71,68708572073686";"41";"3401,541382694762";"22,20055673256083";"7,72119226276441e-01";"-0,53846153846153844";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342545";"Supervisor de empresa aérea em aeroportos";"29,5";"8572,606440793315";"31";"11060,343060885047";"72,42791849740057";"18";"8353,658867304879";"56,51684570308600";"2,90196060821557e-01";"0,05084745762711873";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342605";"Chefe de estação portuária";"4,0";"3790,469597261709";NA;NA;NA;"2";"3192,770153363247";"18,14073950774572";NA;NA;"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"342610";"Supervisor de operações portuárias";"8,5";"5138,063107472017";"9";"5197,217896474880";"46,48183446827756";"1";"10074,155110884738";"57,23951767548147";"1,15130522466409e-02";"0,05882352941176472";"TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES";"34"
"351105";"Técnico de contabilidade";"680,5";"7699,628676160506";"477";"8272,704026122854";"50,56902745477099";"791";"6480,623356184689";"38,78067748739695";"7,44289593778329e-02";"-0,29904481998530497";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351110";"Chefe de contabilidade (técnico)";"83,5";"4869,319498067200";"59";"4815,269445498046";"28,45423592854895";"132";"6017,902566863962";"34,70534350902571";"-1,11001244815848e-02";"-0,29341317365269459";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351115";"Consultor contábil (técnico)";"107,0";"3953,827214840948";"98";"6604,684429379826";"39,74975403250170";"148";"3519,320485627460";"20,58773202778311";"6,70453479754682e-01";"-0,08411214953271029";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351305";"Técnico em administração";"1120,5";"7589,010895890342";"1231";"7453,258839195414";"46,11030925097751";"890";"8432,780092737983";"49,69433040064070";"-1,78879775714172e-02";"0,09861668897813480";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351310";"Técnico em administração de comércio exterior";"1,0";"3677,531022304003";"2";"3123,117209434152";"17,74498414451223";"2";"5650,012022721178";"34,29964851072162";"-1,50757073021917e-01";"1,00000000000000000";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351315";"Agente de recrutamento e seleção";"26,5";"5702,995519292672";"26";"4826,261225992579";"29,02786033059716";"31";"5835,411071675378";"33,87917005104382";"-1,53732243052653e-01";"-0,01886792452830188";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351405";"Escrevente";"366,5";"5908,963422726201";"433";"5108,236537180499";"29,76545026233519";"267";"7634,965021749457";"44,12619085392864";"-1,35510550372687e-01";"0,18144611186903137";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351415";"Escrivão extra - judicial";"19,0";"10658,349044994433";"27";"10843,623493499368";"62,01828961935386";"7";"30414,403123687312";"172,80910865731428";"1,73830344383352e-02";"0,42105263157894735";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351425";"Oficial de justiça";"5,0";"8966,647588095670";"7";"7381,546443112838";"59,33022468838003";"5";"14053,959220964685";"158,90050667507143";"-1,76777455499338e-01";"0,39999999999999991";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351430";"Auxiliar de serviços jurídicos";"424,0";"4023,067312854655";"504";"3352,710731850614";"19,94288846890295";"358";"4093,261607426744";"23,45453911770425";"-1,66628228879515e-01";"0,18867924528301883";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351505";"Técnico em secretariado";"3104,5";"3633,242203733792";"3823";"2815,496005103532";"16,43582379723373";"1478";"4410,900119570832";"26,82294762657063";"-2,25073406278801e-01";"0,23143823482042203";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351510";"Taquígrafo";"42,0";"5290,350760983873";"22";"5532,746950900480";"37,91699680271270";"65";"5029,619062612279";"34,28793897264292";"4,58185479315039e-02";"-0,47619047619047616";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351515";"Estenotipista";"4,0";"7729,470936835380";"1";"8577,237962019819";"53,60773726262387";"7";"6010,093806792990";"38,49960804683970";"1,09679825710236e-01";"-0,75000000000000000";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351605";"Técnico em segurança do trabalho";"927,5";"4662,097155496016";"1000";"3941,523419371788";"23,25123022505585";"957";"4724,513005576875";"27,52531334009954";"-1,54559999950830e-01";"0,07816711590296488";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351705";"Analista de seguros (técnico)";"151,5";"6601,089102202634";"163";"7573,774962952717";"52,65026367240544";"54";"5532,660339931855";"32,96500415873082";"1,47352330151932e-01";"0,07590759075907583";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351710";"Analista de sinistros";"78,0";"4232,016701087544";"78";"4397,640945036906";"28,38599460991991";"52";"3458,200365357620";"20,36150674936332";"3,91360090584707e-02";"0,00000000000000000";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351715";"Assistente comercial de seguros";"302,5";"3062,508124338872";"287";"2845,052069988492";"17,75173810526013";"283";"3036,519332952493";"18,58525880106222";"-7,10058701957972e-02";"-0,05123966942148761";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351720";"Assistente técnico de seguros";"161,5";"2683,845874890989";"232";"2284,179564964002";"14,24960524422859";"102";"2491,662063747801";"14,72128199939301";"-1,48915522186318e-01";"0,43653250773993801";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351725";"Inspetor de risco";"46,0";"2853,818029721228";"243";"1790,219607110608";"10,22171711132008";"47";"4824,676028078436";"31,48945493374260";"-3,72693147052027e-01";"4,28260869565217384";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351730";"Inspetor de sinistros";"68,0";"4122,494723910500";"51";"2568,127332356727";"15,11858159207747";"77";"3487,325427643776";"20,56809507987584";"-3,77045331929337e-01";"-0,25000000000000000";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351735";"Técnico de resseguros";"1,0";"2480,504059062919";NA;NA;NA;"1";"2480,504059062919";"14,09377306285749";NA;NA;"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
"351740";"Técnico de seguros";"103,5";"3745,111889709039";"204";"2963,997845483992";"18,66554472538245";"115";"4023,174187135903";"24,41038997282034";"-2,08568947264679e-01";"0,97101449275362328";"TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS";"35"
