"cboocupacao2002";"vinculos_2012";"media_rendimento_2012";"vinculos_2020";"media_rendimento_2020";"vinculos_2021";"media_rendimento_2021";"mediana_vinculos2012_2020";"mediana_rendimento2012_2020";"mediana_vinculos2012_2021";"mediana_rendimento2012_2021";"tipo_cbo";"variacao_rendimento2012_2020";"variacao_vinculos2012_2020";"variacao_rendimento2012_2021";"variacao_vinculos2012_2021";"tipo_emprego";"nome_cbo_ocupacao";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"cbo_familia";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"234632";"2";"8522,654853555736";"8";"5928,633446010817";"6";"6360,158767522640";"6,0";"5714,338315958147";"6,0";"5821,485880984483";"geral";"1,84055354967578e-02";"3,33333333333333e-01";"9,25318548478660e-02";"0,00000000000000e+00";"Geral";"Professor de literatura portuguesa";"2";"23";"234";"2346";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores nas áreas de língua e literatura do ensino superior"
"234648";"1";"3391,757423819300";NA;NA;NA;NA;"1,0";"4481,230508020235";"1,0";"4481,230508020235";"geral";NA;NA;NA;NA;"Geral";"Professor de literatura francesa";"2";"23";"234";"2346";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores nas áreas de língua e literatura do ensino superior"
"234660";"3";"4426,195598467461";"1";"1706,465292167770";NA;NA;"3,0";"3245,277709191175";"3,0";"3245,277709191175";"geral";"-4,74169718254074e-01";"-6,66666666666667e-01";NA;NA;"Geral";"Professor de literatura de línguas estrangeiras modernas";"2";"23";"234";"2346";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores nas áreas de língua e literatura do ensino superior"
"234664";"10";"3825,761854119328";"5";"1082,069996585660";"10";"4038,173985612429";"8,0";"3367,034254241892";"8,5";"3393,658492988152";"geral";"-6,81149414762448e-01";"-4,11764705882353e-01";"1,89917604837361e-01";"1,76470588235294e-01";"Geral";"Professor de outras línguas e literaturas";"2";"23";"234";"2346";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores nas áreas de língua e literatura do ensino superior"
"234668";"5";"6635,434240081652";"18";"12318,923485267585";"11";"14304,181018742212";"15,0";"13433,944834182332";"14,5";"13869,062926462273";"geral";"-1,11769587420143e-01";"2,41379310344828e-01";"3,13732870480912e-02";"-2,41379310344828e-01";"Geral";"Professor de línguas estrangeiras modernas";"2";"23";"234";"2346";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores nas áreas de língua e literatura do ensino superior"
"234672";"1";"6263,145485851580";NA;NA;NA;NA;"1,0";"6263,145485851580";"1,0";"6263,145485851580";"geral";NA;NA;NA;NA;"Geral";"Professor de lingüística e lingüística aplicada";"2";"23";"234";"2346";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores nas áreas de língua e literatura do ensino superior"
"234676";"2";"2035,517141928025";"1";"3220,422436579350";NA;NA;"2,0";"2698,259633410903";"2,0";"2698,259633410903";"geral";"1,93518368915587e-01";"-5,00000000000000e-01";NA;NA;"Geral";"Professor de filologia e crítica textual";"2";"23";"234";"2346";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores nas áreas de língua e literatura do ensino superior"
"234680";"1";"2619,000524641800";NA;NA;NA;NA;"1,0";"3000,277579695160";"1,0";"3000,277579695160";"geral";NA;NA;NA;NA;"Geral";"Professor de semiótica";"2";"23";"234";"2346";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores nas áreas de língua e literatura do ensino superior"
"234705";"52";"8282,108692342397";"17";"8434,902551352105";"13";"9893,667630290691";"45,0";"8282,108692342397";"45,0";"8304,531500702187";"geral";"1,56987845297347e-02";"-6,22222222222222e-01";"1,91357709878533e-01";"-7,11111111111111e-01";"Geral";"Professor de antropologia do ensino superior";"2";"23";"234";"2347";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de ciências humanas do ensino superior"
"234715";"2";"3531,823253318290";"1";"16490,070067919401";NA;NA;"2,0";"4201,232893182540";"2,0";"4201,232893182540";"geral";"2,92505497485710e+00";"-5,00000000000000e-01";NA;NA;"Geral";"Professor de biblioteconomia do ensino superior";"2";"23";"234";"2347";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de ciências humanas do ensino superior"
"234720";"6";"5888,702663625168";"5";"10647,127871352586";"6";"13657,325066726882";"3,5";"9329,464225401562";"5,0";"10497,523831564888";"geral";"1,42513646254230e-02";"0,00000000000000e+00";"3,01004435508955e-01";"2,00000000000000e-01";"Geral";"Professor de ciência política do ensino superior";"2";"23";"234";"2347";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de ciências humanas do ensino superior"
"234725";"233";"5179,175218253980";"165";"7777,560722840872";"182";"7598,331411671672";"233,0";"5893,269414115251";"231,5";"6245,056786621461";"geral";"2,45394715945968e-01";"-2,87257019438445e-01";"2,16695327406674e-01";"-2,13822894168467e-01";"Geral";"Professor de comunicação social do ensino superior";"2";"23";"234";"2347";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de ciências humanas do ensino superior"
"234730";"80";"9667,556773905902";"80";"6648,278296990875";"79";"6447,877277942904";"86,0";"8526,613934575653";"85,5";"8358,220519087874";"geral";"-2,04582089954669e-01";"-6,43274853801170e-02";"-2,28558607275588e-01";"-7,60233918128655e-02";"Geral";"Professor de direito do ensino superior";"2";"23";"234";"2347";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de ciências humanas do ensino superior"
"234735";"5";"7983,363281096070";"2";"12200,614484762949";"3";"11603,986230213037";"4,0";"12187,582170061401";"3,5";"11904,247646232763";"geral";"2,48958898821274e-02";"-4,28571428571429e-01";"-2,52230485237551e-02";"-1,42857142857143e-01";"Geral";"Professor de filosofia do ensino superior";"2";"23";"234";"2347";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de ciências humanas do ensino superior"
"234745";"5";"7202,007246512372";"6";"15123,318303631013";"5";"17436,174751003498";"5,0";"7545,677558743589";"5,0";"8026,820900199815";"geral";"8,84098136941680e-01";"2,00000000000000e-01";"1,17223916763478e+00";"0,00000000000000e+00";"Geral";"Professor de história do ensino superior";"2";"23";"234";"2347";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de ciências humanas do ensino superior"
"234750";"1";"2788,926843270530";NA;NA;NA;NA;"1,0";"3793,834926165540";"1,0";"3793,834926165540";"geral";NA;NA;NA;NA;"Geral";"Professor de jornalismo";"2";"23";"234";"2347";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de ciências humanas do ensino superior"
"234760";"1";"11786,025026551501";"38";"5999,637169751572";"26";"6858,280672489323";"20,0";"6634,692693957571";"21,0";"6720,508506774462";"geral";"-1,07264403623064e-01";"8,09523809523810e-01";"2,05002591062837e-02";"2,38095238095238e-01";"Geral";"Professor de psicologia do ensino superior";"2";"23";"234";"2347";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de ciências humanas do ensino superior"
"234770";"1";"3675,539174171440";"14";"10206,314086720953";"10";"8588,723207015175";"11,0";"9053,158918165214";"10,5";"8820,941062590195";"geral";"1,57055014232683e-01";"3,33333333333333e-01";"-2,63257461904899e-02";"-4,76190476190477e-02";"Geral";"Professor de sociologia do ensino superior";"2";"23";"234";"2347";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de ciências humanas do ensino superior"
"234805";"10";"6155,209028558825";"13";"13266,350339296947";"12";"12930,783923823543";"10,0";"7588,034331186549";"11,0";"10259,409127505045";"geral";"2,93091071271387e-01";"1,81818181818182e-01";"2,60382909299977e-01";"9,09090909090908e-02";"Geral";"Professor de economia";"2";"23";"234";"2348";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de ciências econômicas, administrativas e contábeis do ensino superior"
"234810";"144";"4420,572658441234";"214";"5101,589948159625";"245";"5062,784692597738";"144,0";"4420,572658441234";"150,0";"4573,371068884622";"geral";"1,15498801938201e-01";"4,26666666666667e-01";"1,07013757760198e-01";"6,33333333333333e-01";"Geral";"Professor de administração";"2";"23";"234";"2348";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de ciências econômicas, administrativas e contábeis do ensino superior"
"234815";"20";"5480,869216968727";"16";"6767,320532874743";"13";"9420,212184552383";"20,0";"6314,323278852754";"20,0";"6463,132900367807";"geral";"4,70650437173625e-02";"-2,00000000000000e-01";"4,57530323106352e-01";"-3,50000000000000e-01";"Geral";"Professor de contabilidade";"2";"23";"234";"2348";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de ciências econômicas, administrativas e contábeis do ensino superior"
"234905";"2";"1961,307186016190";"6";"6164,768494743187";"5";"6818,132487361163";"4,0";"2838,640173921193";"4,0";"2939,604390693337";"geral";"1,09714222575683e+00";"5,00000000000000e-01";"1,31940478417677e+00";"2,50000000000000e-01";"Geral";"Professor de artes do espetáculo no ensino superior";"2";"23";"234";"2349";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de artes do ensino superior"
"234915";"16";"3781,390752406094";"21";"4655,826005564008";"22";"5289,775423167726";"19,0";"4424,446991998306";"20,0";"4540,136498781157";"geral";"2,54815040944052e-02";"5,00000000000000e-02";"1,65113741533502e-01";"1,00000000000000e-01";"Geral";"Professor de música no ensino superior";"2";"23";"234";"2349";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"PROFESSORES DO ENSINO SUPERIOR";"Professores de artes do ensino superior"
"239205";"10";"3050,854314261315";NA;NA;NA;NA;"8,0";"1996,872318202908";"8,0";"1952,567545800583";"geral";NA;NA;NA;NA;"Geral";"Professor de alunos com deficiência auditiva e surdos";"2";"23";"239";"2392";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"OUTROS PROFISSIONAIS DO ENSINO NÃO CLASSIFICADOS ANTERIORMENTE";"Professores de educação especial"
"239210";"10";"2228,992547593832";"9";"2455,222547733184";"10";"2592,139673929955";"11,0";"2455,222547733184";"11,0";"2470,005395071807";"geral";"-5,98494536413485e-03";"-1,81818181818182e-01";"4,94469684567622e-02";"-9,09090909090909e-02";"Geral";"Professor de alunos com deficiência física";"2";"23";"239";"2392";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"OUTROS PROFISSIONAIS DO ENSINO NÃO CLASSIFICADOS ANTERIORMENTE";"Professores de educação especial"
"239215";"2";"2441,962525675135";"15";"3317,375090274989";"11";"3060,527927580517";"4,0";"3117,913725153247";"4,5";"3089,220826366882";"geral";"7,38549546088718e-02";"2,33333333333333e+00";"-9,28806983996322e-03";"1,44444444444444e+00";"Geral";"Professor de alunos com deficiência mental";"2";"23";"239";"2392";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"OUTROS PROFISSIONAIS DO ENSINO NÃO CLASSIFICADOS ANTERIORMENTE";"Professores de educação especial"
"239220";"3";"3320,629196053910";"30";"21030,464983462181";"27";"20493,967754890382";"3,0";"4588,741176600470";"3,0";"5833,879467279885";"geral";"2,60488506857477e+00";"9,00000000000000e+00";"2,51292272489235e+00";"8,00000000000000e+00";"Geral";"Professor de alunos com deficiência múltipla";"2";"23";"239";"2392";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"OUTROS PROFISSIONAIS DO ENSINO NÃO CLASSIFICADOS ANTERIORMENTE";"Professores de educação especial"
"239405";"1039";"7244,414738091177";"1197";"6358,063859467914";"1347";"5914,793103718432";"1286,0";"7244,414738091177";"1287,0";"7223,475606379430";"geral";"-1,19805450183458e-01";"-6,99300699300699e-02";"-1,81170751307755e-01";"4,66200466200466e-02";"Geral";"Coordenador pedagógico";"2";"23";"239";"2394";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"OUTROS PROFISSIONAIS DO ENSINO NÃO CLASSIFICADOS ANTERIORMENTE";"Programadores, avaliadores e orientadores de ensino"
"239410";"636";"8005,170391753950";"653";"5502,543199332198";"877";"4988,210745784212";"647,0";"7372,956219630461";"650,0";"7213,404196872226";"geral";"-2,37178030073771e-01";"4,61538461538469e-03";"-3,08480349964705e-01";"3,49230769230769e-01";"Geral";"Orientador educacional";"2";"23";"239";"2394";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"OUTROS PROFISSIONAIS DO ENSINO NÃO CLASSIFICADOS ANTERIORMENTE";"Programadores, avaliadores e orientadores de ensino"
"239415";"241";"9589,765279178204";"407";"8775,822516325305";"451";"8870,868872498506";"407,0";"9573,522204048153";"416,5";"9397,658314677257";"geral";"-6,61692282832597e-02";"-2,28091236494598e-02";"-5,60553942843413e-02";"8,28331332533012e-02";"Geral";"Pedagogo";"2";"23";"239";"2394";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"OUTROS PROFISSIONAIS DO ENSINO NÃO CLASSIFICADOS ANTERIORMENTE";"Programadores, avaliadores e orientadores de ensino"
"239425";"31";"7329,944523935627";"25";"3705,759524853081";"35";"3471,120693018313";"25,0";"7329,944523935627";"26,0";"7150,630506526810";"geral";"-4,81757654591352e-01";"-3,84615384615384e-02";"-5,14571380824388e-01";"3,46153846153846e-01";"Geral";"Psicopedagogo";"2";"23";"239";"2394";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"OUTROS PROFISSIONAIS DO ENSINO NÃO CLASSIFICADOS ANTERIORMENTE";"Programadores, avaliadores e orientadores de ensino"
"239430";"120";"7806,474941587132";"137";"6780,395401772714";"142";"7353,574742728999";"139,0";"6943,757170075053";"140,5";"6980,779185002290";"geral";"-2,87050740209757e-02";"-2,49110320284698e-02";"5,34031442403498e-02";"1,06761565836300e-02";"Geral";"Supervisor de ensino";"2";"23";"239";"2394";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DO ENSINO";"OUTROS PROFISSIONAIS DO ENSINO NÃO CLASSIFICADOS ANTERIORMENTE";"Programadores, avaliadores e orientadores de ensino"
