"cboocupacao2002";"vinculos_2012";"media_rendimento_2012";"vinculos_2020";"media_rendimento_2020";"vinculos_2021";"media_rendimento_2021";"mediana_vinculos2012_2020";"mediana_rendimento2012_2020";"mediana_vinculos2012_2021";"mediana_rendimento2012_2021";"tipo_cbo";"variacao_rendimento2012_2020";"variacao_vinculos2012_2020";"variacao_rendimento2012_2021";"variacao_vinculos2012_2021";"nome_cbo_ocupacao";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"cbo_familia";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"519315";"94";"1538,888140569783";"202";"1566,332725301889";"277";"1571,459843153359";"153,0";"1552,592952661588";"158,5";"1559,462838981739";"geral";"0,0044052901732729577";"0,274447949526813950";"0,0076930362633416127";"0,747634069400630930";"Banhista de animais domésticos";"5";"51";"519";"5193";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Trabalhadores de serviços veterinários, de higiene e estética de animais domésticos"
"519320";"194";"1754,729876279101";"272";"1946,946252132579";"313";"1978,260874972823";"241,0";"1973,800639531667";"242,0";"1976,030757252245";"geral";"-0,0147186500073052118";"0,123966942148760362";"0,0011285845184307863";"0,293388429752066138";"Tosador de animais domésticos";"5";"51";"519";"5193";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Trabalhadores de serviços veterinários, de higiene e estética de animais domésticos"
"519805";"1";"1445,196264142360";NA;NA;NA;NA;"1,0";"1445,196264142360";"1,0";"1445,196264142360";"geral";NA;NA;NA;NA;"Profissional do sexo";"5";"51";"519";"5198";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Profissionais do sexo"
"519905";"157";"1834,480619120368";"134";"1898,590686494729";"160";"1980,003600483779";"154,0";"1898,590686494729";"155,5";"1920,022920550351";"geral";"-0,0111624886485617303";"-0,138263665594855256";"0,0312395645340710626";"0,028938906752411508";"Cartazeiro";"5";"51";"519";"5199";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Outros trabalhadores dos serviços"
"519910";"64";"1915,355984603779";"92";"2078,155978186979";"89";"2161,289324968656";"77,0";"2170,553947103791";"79,0";"2165,921636036223";"geral";"-0,0405211603176286461";"0,164556962025316444";"-0,0021387251461437717";"0,126582278481012667";"Controlador de pragas";"5";"51";"519";"5199";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Outros trabalhadores dos serviços"
"519915";"7";"1524,996416973874";"2";"1398,090566152715";"2";"1410,996878587730";"4,0";"1524,996416973874";"3,5";"1497,957211157112";"geral";"-0,0666685565252256307";"-0,428571428571428603";"-0,0580526145351033529";"-0,428571428571428603";"Engraxate";"5";"51";"519";"5199";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Outros trabalhadores dos serviços"
"519920";"3";"3467,266903648308";"1";"1321,998398587280";"1";"1232,196587647540";"1,0";"1452,221216315960";"1,0";"1387,109807451620";"geral";"-0,0469403420800272864";"0,000000000000000000";"-0,1116805742212179098";"0,000000000000000000";"Gandula";"5";"51";"519";"5199";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Outros trabalhadores dos serviços"
"519925";"174";"1457,765452501983";"79";"1707,335468328861";"104";"1796,308261607380";"199,0";"1657,707424289031";"193,5";"1680,437436266964";"geral";"0,0160065656009482638";"-0,591731266149870816";"0,0689527755331482695";"-0,462532299741602038";"Guardador de veículos";"5";"51";"519";"5199";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Outros trabalhadores dos serviços"
"519930";"19";"1857,281386272867";"38";"1534,275979675172";"43";"1623,079451648571";"33,0";"1694,976834181809";"35,0";"1659,028142915190";"geral";"-0,0751959294800191858";"0,085714285714285632";"-0,0216685240814850077";"0,228571428571428648";"Lavador de garrafas, vidros e outros utensílios";"5";"51";"519";"5199";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Outros trabalhadores dos serviços"
"519935";"1885";"1594,887601045011";"1332";"1696,354057285839";"1453";"1706,259846727696";"1636,0";"1686,678434634158";"1621,0";"1690,537920845842";"geral";"0,0034404057834365176";"-0,178285009253547178";"0,0092999545813130524";"-0,103639728562615718";"Lavador de veículos";"5";"51";"519";"5199";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Outros trabalhadores dos serviços"
"519940";"398";"1515,049094112456";"277";"1832,912196303871";"167";"1800,750943019455";"376,0";"1794,184361078361";"360,5";"1797,467652048908";"geral";"0,0197191555656424100";"-0,231622746185852990";"0,0018266203382322210";"-0,536754507628294020";"Leiturista";"5";"51";"519";"5199";"TRABALHADORES DOS SERVIÇOS, VENDEDORES DO COMÉRCIO EM LOJAS E MERCADOS";"TRABALHADORES DOS SERVIÇOS";"OUTROS TRABALHADORES DE SERVIÇOS DIVERSOS";"Outros trabalhadores dos serviços"
